2018-07-22 18:25:00,703 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@56ef9176: startup date [Sun Jul 22 18:25:00 BRT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-22 18:25:02,683 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-22 18:25:03,282 | INFO  | PListStore:[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-22 18:25:03,519 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-34561-1532294703301-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-22 18:25:03,566 | INFO  | Listening for connections at: tcp://marlonrcfranco:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-22 18:25:03,569 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-07-22 18:25:03,575 | INFO  | Listening for connections at: amqp://marlonrcfranco:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-22 18:25:03,580 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-22 18:25:03,589 | INFO  | Listening for connections at: stomp://marlonrcfranco:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-22 18:25:03,593 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-22 18:25:03,602 | INFO  | Listening for connections at: mqtt://marlonrcfranco:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-22 18:25:03,605 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-07-22 18:25:03,814 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@63611043{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2018-07-22 18:25:03,925 | INFO  | Listening for connections at ws://marlonrcfranco:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-07-22 18:25:03,926 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-07-22 18:25:03,928 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-34561-1532294703301-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-07-22 18:25:03,929 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-07-22 18:25:03,933 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/kahadb only has 72864 mb of usable space. - resetting to maximum available disk space: 72864 mb | org.apache.activemq.broker.BrokerService | main
2018-07-22 18:25:05,575 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2018-07-22 18:25:05,797 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-22 18:25:05,797 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-22 18:25:05,876 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-07-22 18:25:06,253 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2018-07-22 18:25:06,503 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2018-07-29 00:09:17,154 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@56ef9176: startup date [Sun Jul 29 00:09:17 BRT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-29 00:09:23,755 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:09:24,851 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-29 00:09:25,233 | INFO  | Recovering from the journal @1:260042 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-29 00:09:25,235 | INFO  | Recovery replayed 1 operations from the journal in 0.358 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-29 00:09:25,253 | INFO  | PListStore:[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-29 00:09:25,640 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-42705-1532833765428-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:09:26,355 | INFO  | Listening for connections at: tcp://marlonrcfranco:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:09:26,358 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:09:26,373 | INFO  | Listening for connections at: amqp://marlonrcfranco:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:09:26,377 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:09:26,390 | INFO  | Listening for connections at: stomp://marlonrcfranco:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:09:26,393 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:09:26,401 | INFO  | Listening for connections at: mqtt://marlonrcfranco:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:09:26,405 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:09:27,488 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@1603cd68{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2018-07-29 00:09:27,953 | INFO  | Listening for connections at ws://marlonrcfranco:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-07-29 00:09:27,956 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:09:27,959 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-42705-1532833765428-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:09:27,961 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:09:27,964 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/kahadb only has 72318 mb of usable space. - resetting to maximum available disk space: 72318 mb | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:09:30,219 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2018-07-29 00:09:31,178 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-29 00:09:31,179 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-29 00:09:31,353 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-07-29 00:09:31,869 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2018-07-29 00:09:32,138 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2018-07-29 00:13:02,630 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-42705-1532833765428-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2018-07-29 00:13:02,663 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:13:02,665 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:13:02,667 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:13:02,669 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:13:02,699 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:13:02,728 | INFO  | PListStore:[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2018-07-29 00:13:02,729 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2018-07-29 00:13:02,731 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2018-07-29 00:13:02,740 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2018-07-29 00:13:03,205 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-42705-1532833765428-0:1) uptime 3 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2018-07-29 00:13:03,206 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-42705-1532833765428-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2018-07-29 00:13:03,208 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@56ef9176: startup date [Sun Jul 29 00:09:17 BRT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2018-07-29 00:13:03,219 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2018-07-29 00:37:51,947 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@56ef9176: startup date [Sun Jul 29 00:37:51 BRT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-29 00:37:56,464 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:37:56,964 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-29 00:37:57,055 | INFO  | PListStore:[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-29 00:37:57,340 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-32931-1532835477081-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:37:57,399 | INFO  | Listening for connections at: tcp://marlonrcfranco:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:37:57,405 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:37:57,440 | INFO  | Listening for connections at: amqp://marlonrcfranco:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:37:57,442 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:37:57,459 | INFO  | Listening for connections at: stomp://marlonrcfranco:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:37:57,461 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:37:57,486 | INFO  | Listening for connections at: mqtt://marlonrcfranco:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:37:57,490 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:37:57,988 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@73d983ea{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2018-07-29 00:37:58,198 | INFO  | Listening for connections at ws://marlonrcfranco:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-07-29 00:37:58,201 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:37:58,204 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-32931-1532835477081-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:37:58,212 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:37:58,214 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/kahadb only has 72305 mb of usable space. - resetting to maximum available disk space: 72305 mb | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:38:01,149 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2018-07-29 00:38:01,962 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-29 00:38:01,963 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-29 00:38:02,431 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-07-29 00:38:03,307 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2018-07-29 00:38:03,595 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2018-07-29 00:38:05,807 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-32931-1532835477081-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2018-07-29 00:38:05,816 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:38:05,821 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:38:05,824 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:38:05,827 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:38:05,827 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: mqtt://0.0.0.0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2018-07-29 00:38:05,833 | INFO  | Could not accept connection during shutdown  : {} | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: mqtt://0.0.0.0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
java.lang.InterruptedException
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(AbstractQueuedSynchronizer.java:2014)[:1.8.0_181]
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(AbstractQueuedSynchronizer.java:2088)[:1.8.0_181]
	at java.util.concurrent.LinkedBlockingQueue.poll(LinkedBlockingQueue.java:467)[:1.8.0_181]
	at org.apache.activemq.transport.tcp.TcpTransportServer$1.run(TcpTransportServer.java:479)[activemq-client-5.15.4.jar:5.15.4]
	at java.lang.Thread.run(Thread.java:748)[:1.8.0_181]
2018-07-29 00:38:05,844 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2018-07-29 00:38:05,869 | INFO  | PListStore:[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2018-07-29 00:38:05,871 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2018-07-29 00:38:05,873 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2018-07-29 00:38:05,875 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2018-07-29 00:38:06,192 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-32931-1532835477081-0:1) uptime 9.841 seconds | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
